tool_name,count
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_grep_tool,31065
toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken,30700
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_annotate/bcftools_annotate,30572
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastx_wrapper,30439
toolshed.g2.bx.psu.edu/repos/iuc/ivar_removereads/ivar_removereads,30264
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics,29772
toolshed.g2.bx.psu.edu/repos/iuc/medaka_variant/medaka_variant,29722
CONVERTER_vcf_to_vcf_bgzip_0,29685
Count1,29530
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups,29497
toolshed.g2.bx.psu.edu/repos/peterjc/seq_filter_by_id/seq_filter_by_id,29316
toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart,28814
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_column,28794
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_mpileup/bcftools_mpileup,28757
toolshed.g2.bx.psu.edu/repos/iuc/fasttree/fasttree,28673
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer_by_quality/fastq_quality_trimmer,28522
CONVERTER_fasta_to_tabular,28315
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter,28121
__FILTER_FAILED_DATASETS__,28061
__EXTRACT_DATASET__,27953
toolshed.g2.bx.psu.edu/repos/iuc/iqtree/iqtree,27821
toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup,27704
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_distribution,27008
toolshed.g2.bx.psu.edu/repos/iuc/trinity/trinity,26665
toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs,26478
toolshed.g2.bx.psu.edu/repos/mvdbeek/add_input_name_as_column/addName,26182
toolshed.g2.bx.psu.edu/repos/iuc/goseq/goseq,26126
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_mapper/rbc_mirdeep2_mapper,25904
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos,25498
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare,25437
__BUILD_LIST__,25310
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_sample,24802
toolshed.g2.bx.psu.edu/repos/bgruening/flye/flye,24739
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_interlacer/fastq_paired_end_interlacer,24257
toolshed.g2.bx.psu.edu/repos/nml/collapse_collections/collapse_dataset,24052
toolshed.g2.bx.psu.edu/repos/devteam/fastx_quality_statistics/cshl_fastx_quality_statistics,23935
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer/fastq_trimmer,23897
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_multijoin_tool,23700
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner,23649
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_quantifier/rbc_mirdeep2_quantifier,23624
toolshed.g2.bx.psu.edu/repos/mvdbeek/concatenate_multiple_datasets/cat_multiple,23588
toolshed.g2.bx.psu.edu/repos/iuc/mothur_taxonomy_to_krona/mothur_taxonomy_to_krona,23119
toolshed.g2.bx.psu.edu/repos/iuc/fgsea/fgsea,22800
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump,22566
toolshed.g2.bx.psu.edu/repos/iuc/collection_column_join/collection_column_join,22463
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam,22458
toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info,22376
toolshed.g2.bx.psu.edu/repos/iuc/samtools_fastx/samtools_fastx,22076
toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff,21851
CONVERTER_uncompressed_to_gz,21841
toolshed.g2.bx.psu.edu/repos/iuc/tb_variant_filter/tb_variant_filter,21754
Convert characters1,21394
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_call/bcftools_call,21223
mergeCols1,21137
toolshed.g2.bx.psu.edu/repos/iuc/presto_parselog/presto_parselog,20976
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta,20846
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_geneBody_coverage,19783
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastn_wrapper,19532
toolshed.g2.bx.psu.edu/repos/iuc/medaka_consensus/medaka_consensus,19501
toolshed.g2.bx.psu.edu/repos/iuc/megahit/megahit,19200
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed,18991
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse,18909
toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge,18831
toolshed.g2.bx.psu.edu/repos/devteam/fasta_compute_length/fasta_compute_length,18807
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_acc_download/ncbi_acc_download,18770
Show beginning1,18641
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare,18201
toolshed.g2.bx.psu.edu/repos/iuc/newick_utils/newick_display,18100
toolshed.g2.bx.psu.edu/repos/devteam/fastx_reverse_complement/cshl_fastx_reverse_complement,18069
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation,17862
toolshed.g2.bx.psu.edu/repos/iuc/extract_genomic_dna/Extract genomic DNA 1,17750
toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs,17725
toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report,17398
CONVERTER_interval_to_bedstrict_0,17333
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot,17288
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool,17156
toolshed.g2.bx.psu.edu/repos/iuc/meryl/meryl,17156
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs,17149
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed,17065
toolshed.g2.bx.psu.edu/repos/iuc/bracken/est_abundance,17034
CONVERTER_bedgraph_to_bigwig,16944
toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread,16661
toolshed.g2.bx.psu.edu/repos/iuc/samtools_merge/samtools_merge,16629
toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter,16536
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_fastq/mothur_make_fastq,16527
toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax,16477
toolshed.g2.bx.psu.edu/repos/bgruening/racon/racon,16335
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tail_tool,16097
toolshed.g2.bx.psu.edu/repos/iuc/dada2_dada/dada2_dada,16083
toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan,16004
toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv,15916
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge,15411
toolshed.g2.bx.psu.edu/repos/iuc/krakentools_kreport2krona/krakentools_kreport2krona,15160
__FLATTEN__,15009
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles,14959
toolshed.g2.bx.psu.edu/repos/iuc/mothur_trim_seqs/mothur_trim_seqs,14765
toolshed.g2.bx.psu.edu/repos/bgruening/augustus/augustus,14626
toolshed.g2.bx.psu.edu/repos/iuc/datamash_transpose/datamash_transpose,14601
trimmer,14579
toolshed.g2.bx.psu.edu/repos/iuc/ivar_variants/ivar_variants,14552
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer,14303
toolshed.g2.bx.psu.edu/repos/devteam/fasta_concatenate_by_species/fasta_concatenate0,14273
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101,14241
toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind,14222
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_datasets/datasets_download_genome,14216
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count,14170
Summary_Statistics1,14115
toolshed.g2.bx.psu.edu/repos/iuc/roary/roary,14013
toolshed.g2.bx.psu.edu/repos/devteam/table_annovar/table_annovar,13993
toolshed.g2.bx.psu.edu/repos/devteam/fastq_stats/fastq_stats,13952
toolshed.g2.bx.psu.edu/repos/iuc/jvarkit_wgscoverageplotter/jvarkit_wgscoverageplotter,13822
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq,13614
toolshed.g2.bx.psu.edu/repos/iuc/varscan_mpileup/varscan_mpileup,13531
toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs,13424
toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort,13376
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular,13207
toolshed.g2.bx.psu.edu/repos/iuc/trinity_align_and_estimate_abundance/trinity_align_and_estimate_abundance,13170
toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute,13059
Paste1,12930
toolshed.g2.bx.psu.edu/repos/devteam/fastx_clipper/cshl_fastx_clipper,12928
toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller,12892
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq,12394
toolshed.g2.bx.psu.edu/repos/iuc/mummer_nucmer/mummer_nucmer,12378
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared,12377
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary,12351
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velvetg,12182
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_boxplot/cshl_fastq_quality_boxplot,12098
toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_vsearch/mothur_chimera_vsearch,12072
toolshed.g2.bx.psu.edu/repos/nml/metaspades/metaspades,12066
toolshed.g2.bx.psu.edu/repos/iuc/presto_parseheaders/presto_parseheaders,12014
toolshed.g2.bx.psu.edu/repos/nml/staramr/staramr_search,11898
toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster,11872
toolshed.g2.bx.psu.edu/repos/iuc/fastqe/fastqe,11770
toolshed.g2.bx.psu.edu/repos/iuc/mosdepth/mosdepth,11721
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_bam_stat,11720
toolshed.g2.bx.psu.edu/repos/iuc/prinseq/prinseq,11519
toolshed.g2.bx.psu.edu/repos/iuc/mummer_mummer/mummer_mummer,11482
toolshed.g2.bx.psu.edu/repos/iuc/sickle/sickle,11345
toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse,11221
toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split,11217
toolshed.g2.bx.psu.edu/repos/iuc/bioext_bam2msa/bioext_bam2msa,11176
toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam,11087
toolshed.g2.bx.psu.edu/repos/iuc/nextclade/nextclade,11077
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary,11061
toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regex1,11058
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_annotate,11043
__EXPORT_HISTORY__,11038
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_plugin_counts/bcftools_plugin_counts,11019
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download,10965
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond,10813
toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo,10798
toolshed.g2.bx.psu.edu/repos/iuc/raxml/raxml,10784
addValue,10735
Show tail1,10725
toolshed.g2.bx.psu.edu/repos/iuc/medaka_consensus_pipeline/medaka_consensus_pipeline,10707
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq,10681
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam,10589
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq,10525
toolshed.g2.bx.psu.edu/repos/iuc/bp_genbank2gff3/bp_genbank2gff3,10508
toolshed.g2.bx.psu.edu/repos/iuc/samtools_depth/samtools_depth,10500
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52,10372
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb,10367
toolshed.g2.bx.psu.edu/repos/simon-gladman/velvetoptimiser/velvetoptimiser,10295
toolshed.g2.bx.psu.edu/repos/iuc/metaphlan/metaphlan,10266
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_build_gb,10213
toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper,10209
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107,10206
toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam,10183
toolshed.g2.bx.psu.edu/repos/bgruening/split_file_to_collection/split_file_to_collection,10070
toolshed.g2.bx.psu.edu/repos/iuc/gatk4_mutect2/gatk4_mutect2,10032
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_vcf_filter,10000
ChangeCase,9987
toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim,9986
toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1,9951
toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list,9871
toolshed.g2.bx.psu.edu/repos/iuc/pygenometracks/pygenomeTracks,9770
toolshed.g2.bx.psu.edu/repos/iuc/filter_tabular/filter_tabular,9710
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_pca/ggplot2_pca,9644
toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param,9569
toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3,9506
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu,9500
wc_gnu,9485
toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup,9448
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed,9380
toolshed.g2.bx.psu.edu/repos/iuc/pipelign/pipelign,9377
toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile,9375
toolshed.g2.bx.psu.edu/repos/iuc/miniasm/miniasm,9362
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_rnaseq/qualimap_rnaseq,9325
toolshed.g2.bx.psu.edu/repos/iuc/flash/flash,9297
CONVERTER_vcf_bgzip_to_tabix_0,9285
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_norm/bcftools_norm,9239
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_view/bcftools_view,9206
toolshed.g2.bx.psu.edu/repos/iuc/poretools_extract/poretools_extract,9201
toolshed.g2.bx.psu.edu/repos/iuc/gtftobed12/gtftobed12,9194
toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer,9173
