Topic	Title	Link	EDAM topic	EDAM operation	Creation	Last modification	Version	Tutorial	Slides	Video	Workflows	Tools	Servers with precise tool versions	Servers with tool but different versions	Feedback number	Feedback mean note	Visitors	Page views	Visit duration	Video views
Galaxy Server administration	External Authentication	https://training.galaxyproject.org//topics/admin/tutorials/external-auth/tutorial.html			2019-01-28	2022-10-18	14	True	True	False	False				0		2864095	7557141	3.2333333333333334	0
Galaxy Server administration	Galactic Database	https://training.galaxyproject.org//topics/admin/tutorials/database/slides.html			2019-01-28	2022-06-16	5	False	True	True	False				0		2863399	7556043	2.433333333333333	0
Galaxy Server administration	Controlling Galaxy with systemd or Supervisor	https://training.galaxyproject.org//topics/admin/tutorials/systemd-supervisor/slides.html			2019-01-28	2023-04-16	5	False	True	True	False				0		2863399	7556043	2.433333333333333	0
Galaxy Server administration	Galaxy Monitoring	https://training.galaxyproject.org//topics/admin/tutorials/general-monitoring/slides.html			2019-04-26	2022-03-01	5	False	True	False	False				0		2863399	7556043	2.433333333333333	0
Galaxy Server administration	Galaxy Administrator Time Burden and Technology Usage	https://training.galaxyproject.org//topics/admin/tutorials/poll-ssa/slides.html			2024-07-10	2024-07-10	1	False	True	False	False				0		850255	1960128	2.216666666666667	0
Galaxy Server administration	Server: Other	https://training.galaxyproject.org//topics/admin/tutorials/stuff/slides.html			2018-01-07	2023-02-17	6	False	True	False	False				0		2863399	7556043	2.433333333333333	0
Galaxy Server administration	Reference Data with Data Managers	https://training.galaxyproject.org//topics/admin/tutorials/reference-genomes/tutorial.html		Sequence alignment, Genome indexing, Generation, Read mapping	2019-01-28	2023-04-21	7	True	True	False	False	bwa_mem_index_builder_data_manager, data_manager_fetch_genome_all_fasta_dbkey, bwa			0		2863954	7556769	6.866666666666666	0
Galaxy Server administration	Advanced customisation of a Galaxy instance	https://training.galaxyproject.org//topics/admin/tutorials/advanced-galaxy-customisation/slides.html			2017-06-27	2023-04-17	18	False	True	False	False				0		2863399	7556044	2.433333333333333	0
Galaxy Server administration	Setting up Celery Workers for Galaxy	https://training.galaxyproject.org//topics/admin/tutorials/celery/tutorial.html			2022-07-16	2025-04-08	12	True	True	False	False				0		2008274	4735506	3.85	0
Galaxy Server administration	Empathy	https://training.galaxyproject.org//topics/admin/tutorials/empathy/slides.html			2019-01-31	2021-04-06	4	False	True	False	False				0		2863399	7556044	2.433333333333333	0
Galaxy Server administration	Deploying a Beacon v1 in Galaxy	https://training.galaxyproject.org//topics/admin/tutorials/beacon/tutorial.html			2023-04-16	2024-12-18	5	True	False	False	False				0		144	162	2.0833333333333335	0
Galaxy Server administration	Configuring the Onedata connectors (remotes, Object Store, BYOS, BYOD)	https://training.galaxyproject.org//topics/admin/tutorials/onedata-configuration/tutorial.html			2025-03-24	2025-04-08	2	True	False	False	False				0		41	46	4.6	0
Galaxy Server administration	Enable upload via FTP	https://training.galaxyproject.org//topics/admin/tutorials/ftp/tutorial.html			2021-06-18	2024-02-20	23	True	False	False	False				0		1234	1695	1.65	0
Galaxy Server administration	Upgrading Galaxy	https://training.galaxyproject.org//topics/admin/tutorials/upgrading/tutorial.html			2021-06-08	2024-11-25	10	True	False	True	False				0		683	1062	3.0	0
Galaxy Server administration	Create a subdomain for your community on UseGalaxy.eu	https://training.galaxyproject.org//topics/admin/tutorials/subdomain/tutorial.html			2024-11-27	2024-12-13	2	True	False	False	False				0		31	36	4.433333333333334	0
Galaxy Server administration	Performant Uploads with TUS	https://training.galaxyproject.org//topics/admin/tutorials/tus/tutorial.html			2022-03-01	2024-06-14	17	True	False	True	False				0		853	1249	5.316666666666666	0
Galaxy Server administration	Monitoring Galaxy and Pulsar with Sentry	https://training.galaxyproject.org//topics/admin/tutorials/sentry/tutorial.html			2023-04-19	2024-03-18	6	True	False	False	False				0		212	257	1.0833333333333333	0
Galaxy Server administration	Galaxy Monitoring with Reports	https://training.galaxyproject.org//topics/admin/tutorials/reports/tutorial.html			2019-01-31	2025-04-08	43	True	False	False	False				0		495	661	2.783333333333333	0
Galaxy Server administration	How I learned to stop worrying and love the systemd	https://training.galaxyproject.org//topics/admin/tutorials/stop-worrying-love-systemd/tutorial.html			2022-07-06	2023-09-28	3	True	False	False	False				0		670	772	0.6333333333333333	0
Galaxy Server administration	Training Infrastructure as a Service (TIaaS)	https://training.galaxyproject.org//topics/admin/tutorials/tiaas/tutorial.html			2020-02-12	2024-12-18	38	True	False	True	False				0		537	718	3.3666666666666667	0
Galaxy Server administration	Mapping Jobs to Destinations using TPV	https://training.galaxyproject.org//topics/admin/tutorials/job-destinations/tutorial.html			2021-01-17	2024-06-14	36	True	False	True	False				0		1656	2603	3.3833333333333333	0
Galaxy Server administration	Customizing the look of Galaxy (Manual)	https://training.galaxyproject.org//topics/admin/tutorials/customization-manual/tutorial.html			2023-04-16	2025-04-08	2	True	False	False	False				0		191	230	2.216666666666667	0
Galaxy Server administration	Customizing the look of Galaxy	https://training.galaxyproject.org//topics/admin/tutorials/customization/tutorial.html			2023-04-16	2025-04-08	5	True	False	False	False				0		574	703	4.6	0
Galaxy Server administration	Alternative Celery Deployment for Galaxy	https://training.galaxyproject.org//topics/admin/tutorials/celeryless/tutorial.html			2024-11-07	2024-11-07	1	True	False	False	False				0		57	63	3.4833333333333334	0
Galaxy Server administration	Use Apptainer containers for running Galaxy jobs	https://training.galaxyproject.org//topics/admin/tutorials/apptainer/tutorial.html			2021-01-08	2025-04-08	13	True	False	True	False				0		1051	1341	2.6	0
Galaxy Server administration	Galaxy Database schema	https://training.galaxyproject.org//topics/admin/tutorials/database-schema/tutorial.html			2016-07-20	2025-04-08	23	True	False	False	False				0		3016	4941	1.0666666666666667	0
Galaxy Server administration	Adding file-sources to Galaxy	https://training.galaxyproject.org//topics/admin/tutorials/file_sources/tutorial.html			2025-01-20	2025-01-20	1	True	False	False	False				0		50	68	3.25	0
Galaxy Server administration	Automation with Jenkins	https://training.galaxyproject.org//topics/admin/tutorials/jenkins/tutorial.html			2019-08-06	2022-10-18	10	True	False	False	False				0		8219	16274	0.65	0
Galaxy Server administration	Reference Data with CVMFS without Ansible	https://training.galaxyproject.org//topics/admin/tutorials/cvmfs-manual/tutorial.html			2020-06-17	2023-11-23	9	True	False	False	False				0		390	526	2.466666666666667	0
Galaxy Server administration	Galaxy Installation on Kubernetes	https://training.galaxyproject.org//topics/admin/tutorials/k8s-deploying-galaxy/tutorial.html			2019-07-02	2024-06-30	7	True	False	False	False				0		1599	2649	2.283333333333333	0
Galaxy Server administration	Managing Galaxy on Kubernetes	https://training.galaxyproject.org//topics/admin/tutorials/k8s-managing-galaxy/tutorial.html			2019-07-02	2024-12-19	7	True	False	False	False				0		657	967	2.1666666666666665	0
Galaxy Server administration	Galaxy usage on SURF Research Cloud	https://training.galaxyproject.org//topics/admin/tutorials/surf-research-cloud-galaxy/tutorial.html	Informatics, Data management		2024-12-18	2025-08-05	4	True	False	False	False				0		63	82	2.1166666666666667	0
Galaxy Server administration	Pulsar usage on SURF Research Cloud	https://training.galaxyproject.org//topics/admin/tutorials/surf-research-cloud-pulsar/tutorial.html	Informatics, Data management		2024-12-18	2024-12-19	3	True	False	False	False				0		54	62	0.5	0
Galaxy Server administration	Deploying Wireguard for private mesh networking	https://training.galaxyproject.org//topics/admin/tutorials/wireguard/tutorial.html			2022-09-21	2024-12-19	4	True	False	False	False				0		1097	1251	0.3333333333333333	0
Galaxy Server administration	Deploying Tailscale/Headscale for private mesh networking	https://training.galaxyproject.org//topics/admin/tutorials/wireguard-headscale/tutorial.html	Data security, Software engineering		2022-09-21	2024-12-19	4	True	False	False	False				0		2348	3031	0.43333333333333335	0
Galaxy Server administration	Deploying a compute cluster in OpenStack via Terraform	https://training.galaxyproject.org//topics/admin/tutorials/terraform/tutorial.html			2018-10-27	2024-12-19	15	True	True	False	False				0		2879227	7585822	3.35	0
Image analysis using Deep Learning	Contribute to the BioImage.IO models	https://training.galaxyproject.org//topics/ai4life/tutorials/contribute-materials/slides.html			2023-05-18	2023-05-24	3	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1500557	3447899	2.283333333333333	0
Image analysis using Deep Learning	Welcome to the BioImage Model Zoo	https://training.galaxyproject.org//topics/ai4life/tutorials/welcome-bioimageio/slides.html			2023-05-11	2023-05-18	3	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1514835	3480275	2.283333333333333	0
Image analysis using Deep Learning	BioImage Model Zoo: Advanced models in one-click	https://training.galaxyproject.org//topics/ai4life/tutorials/getting-started/slides.html			2023-04-18	2023-05-24	4	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1561771	3583671	2.283333333333333	0
Assembly	An Introduction to Genome Assembly	https://training.galaxyproject.org//topics/assembly/tutorials/general-introduction/tutorial.html		Sequence composition calculation, Formatting, De-novo assembly, Sequence assembly validation, Validation, Statistical calculation, Visualisation, Sequencing quality control	2017-05-23	2024-09-12	29	True	True	True	True	fastqc, velvetg, quast, multiqc, velveth, fastq_paired_end_interlacer	Galaxy@AuBi, UseGalaxy.org (Main), UseGalaxy.org.au	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr	0		2898660	7614002	5.283333333333333	0
Assembly	Genome Assembly Quality Control	https://training.galaxyproject.org//topics/assembly/tutorials/assembly-quality-control/tutorial.html	Biodiversity, Sequence assembly, Data quality management	Scaffolding, Phasing, Genome assembly, k-mer counting, Visualisation, De-novo assembly, Sequence assembly validation	2022-08-26	2025-06-04	6	True	True	False	True	meryl, busco, quast, chromeister, merqury	UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org.au	UseGalaxy.cz	0		1960876	4601999	4.483333333333333	0
Assembly	Genome Assembly of MRSA from Oxford Nanopore MinION data (and optionally Illumina data)	https://training.galaxyproject.org//topics/assembly/tutorials/mrsa-nanopore/tutorial.html	Sequence assembly, Whole genome sequencing, Public health and epidemiology, Genomics, Microbiology, Antimicrobial resistance	Mapping assembly, Sequence alignment, Filtering, Cross-assembly, Read mapping, Sequence composition calculation, Sequencing error detection, Box-Whisker plot plotting, De-novo assembly, Sequence assembly validation, Visualisation, Genome assembly, Scatter plot plotting, Statistical calculation, Sequence assembly visualisation, Sequencing quality control, Sequence contamination filtering	2021-03-24	2024-11-29	15	True	False	False	True	polypolish, CONVERTER_bz2_to_uncompressed, bwa_mem2, fastqc, bandage_image, quast, nanoplot, flye, upload1, filtlong, porechop, fastp	UseGalaxy.eu	UseGalaxy.cz, UseGalaxy.fr	0		10207	15303	3.4166666666666665	0
Assembly	Large genome assembly and polishing	https://training.galaxyproject.org//topics/assembly/tutorials/largegenome/tutorial.html	Genomics, Sequence assembly, Biodiversity	Mapping assembly, Cross-assembly, Sequence composition calculation, Box-Whisker plot plotting, Validation, Sequence assembly visualisation, Genome assembly, Base-calling, Variant calling, Scatter plot plotting, Pairwise sequence alignment, De-novo assembly, Sequence assembly validation, Sequence assembly, Statistical calculation, Visualisation, Sequencing quality control, Sequence contamination filtering	2023-03-06	2025-06-04	14	True	False	True	True	racon, fastqc, bandage_image, meryl, busco, medaka_consensus_pipeline, minimap2, genomescope, nanoplot, quast, multiqc, flye, fasta-stats, barchart_gnuplot, fastp	UseGalaxy.eu, UseGalaxy.org.au	UseGalaxy.cz	0		7130	9279	2.033333333333333	0
Assembly	ERGA post-assembly QC	https://training.galaxyproject.org//topics/assembly/tutorials/ERGA-post-assembly-QC/tutorial.html	Genomics, Sequence assembly, Biodiversity	Sequence alignment, Sequence alignment analysis, Sequence trimming, Genotyping, Sequence assembly visualisation, Genome assembly, Data parsing, Pairwise sequence alignment, Scaffolding, Phasing, De-novo assembly, Sequence assembly validation, Data handling, Visualisation, Data deposition, k-mer counting	2023-06-23	2025-06-04	8	True	False	True	True	blobtoolkit, busco, genomescope, pretext_map, samtools_stats, collapse_dataset, smudgeplot, meryl, minimap2, bg_diamond, interactive_tool_blobtoolkit, bwa_mem2, gfastats, bellerophon, tp_find_and_replace, pretext_snapshot, bandage_image, merqury, __EXTRACT_DATASET__, CONVERTER_gz_to_uncompressed	UseGalaxy.eu	UseGalaxy.org (Main), UseGalaxy.org.au	0		1879	2409	1.95	0
Assembly	Chloroplast genome assembly	https://training.galaxyproject.org//topics/assembly/tutorials/chloroplast-assembly/tutorial.html		Sequence alignment, Mapping assembly, Generation, Cross-assembly, Box-Whisker plot plotting, Coding region prediction, Read alignment, Genome indexing, Scatter plot plotting, Genome assembly, Gene prediction, Genome annotation, Read mapping, De-novo assembly, Genome visualisation, Sequence assembly, Sequence assembly visualisation, Analysis	2020-12-04	2025-05-15	21	True	False	True	True	jbrowse, pilon, prokka, bwa_mem, bandage_image, nanoplot, flye, bandage_info, upload1, fasta-stats	UseGalaxy.eu	GalaxyTrakr, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	0		7846	12165	2.8	0
Assembly	Assembly of the mitochondrial genome from PacBio HiFi reads	https://training.galaxyproject.org//topics/assembly/tutorials/mitochondrion-assembly/tutorial.html	Genomics, Sequence assembly, Biodiversity, Mitochondria		2024-09-03	2025-06-04	4	True	False	True	True	mitohifi, compress_file	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main), UseGalaxy.org.au		0		817	1001	2.0166666666666666	0
Assembly	Decontamination of a genome assembly	https://training.galaxyproject.org//topics/assembly/tutorials/assembly-decontamination/tutorial.html	Genomics, Sequence assembly, Biodiversity	Data handling, Taxonomic classification	2024-09-04	2025-06-04	5	True	False	True	True	Filter1, Cut1, ncbi_dustmasker_wrapper, kraken2, gfastats, tp_sed_tool, ncbi_blastn_wrapper, tp_cat, parse_mito_blast	UseGalaxy.eu, UseGalaxy.org (Main), UseGalaxy.org.au	UseGalaxy.cz	0		1543	1928	2.55	0
Assembly	Genome Assembly of a bacterial genome (MRSA) sequenced using Illumina MiSeq Data	https://training.galaxyproject.org//topics/assembly/tutorials/mrsa-illumina/tutorial.html	Sequence assembly, Whole genome sequencing, Public health and epidemiology, Genomics, Microbiology	Sequence composition calculation, Read mapping, Sequence assembly validation, Visualisation, Genome assembly, Statistical calculation, Sequence assembly visualisation, Sequencing quality control, Sequence contamination filtering	2021-03-24	2025-03-20	16	True	False	True	True	falco, fastqc, bandage_image, quast, bandage_info, upload1, shovill, fastp	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)		0		9892	15288	3.6166666666666667	0
Assembly	Assembly of metagenomic sequencing data	https://training.galaxyproject.org//topics/assembly/tutorials/metagenomics-assembly/tutorial.html	Metagenomics, Sequence assembly	Sequence alignment analysis, Sequence composition calculation, Sequence trimming, Local alignment, Sequence file editing, Sequence assembly visualisation, Genome assembly, Variant calling, Primer removal, Read pre-processing, Read mapping, Formatting, Sequence assembly validation, Data handling, Statistical calculation, Visualisation, Sequencing quality control, Sequence contamination filtering	2025-10-21	2025-10-21	0	True	False	True	True	megahit_contig2fastg, bowtie2, fastqc, megahit, ngsutils_bam_filter, bg_uniq, bandage_image, cutadapt, quast, filter_tabular, metaspades, bamtools, coverm_contig, random_lines1, bandage_info, collection_column_join, tp_cat, seqtk_subseq		UseGalaxy.cz, UseGalaxy.eu	0		10	11	0.08333333333333333	0
Assembly	De Bruijn Graph Assembly	https://training.galaxyproject.org//topics/assembly/tutorials/debruijn-graph-assembly/tutorial.html		Optimisation and refinement, Genome assembly, Sequence assembly	2017-05-24	2024-02-01	25	True	True	False	True	fasta-stats, spades, velvetoptimiser	Galaxy@AuBi, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main), UseGalaxy.org.au	UseGalaxy.cz	0		2869779	7566153	5.033333333333333	0
Assembly	Unicycler Assembly	https://training.galaxyproject.org//topics/assembly/tutorials/unicycler-assembly/tutorial.html	Sequence assembly, Genomics, Microbiology	Aggregation, Sequence composition calculation, Sequence assembly validation, Validation, Coding region prediction, Visualisation, Genome assembly, Statistical calculation, Gene prediction, Sequencing quality control, Genome annotation	2017-10-11	2025-05-15	24	True	True	False	True	unicycler, fastqc, prokka, quast, multiqc	UseGalaxy.eu, UseGalaxy.org (Main), UseGalaxy.org.au	Galaxy@AuBi, GalaxyTrakr, MISSISSIPPI, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		2876306	7578142	4.5	0
Assembly	Unicycler assembly of SARS-CoV-2 genome with preprocessing to remove human genome reads	https://training.galaxyproject.org//topics/assembly/tutorials/assembly-with-preprocessing/tutorial.html		Aggregation, Read mapping, Pairwise sequence alignment, Sequence file editing, Box-Whisker plot plotting, Validation, Data handling, Genome assembly, Scatter plot plotting, Sequence assembly visualisation, Sequencing quality control, Sequence contamination filtering	2020-04-21	2025-05-15	14	True	True	True	True	seqtk_sample, unicycler, fastp, bowtie2, collapse_dataset, bandage_image, samtools_view, minimap2, nanoplot, __ZIP_COLLECTION__, multiqc, bandage_info, fasta_filter_by_length, fasterq_dump, samtools_fastx, samtools_stats	UseGalaxy.eu, UseGalaxy.org.au	Galaxy@AuBi, MISSISSIPPI, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	0		2869255	7565860	5.716666666666667	0
Assembly	Vertebrate genome assembly using HiFi, Bionano and Hi-C data - Step by Step	https://training.galaxyproject.org//topics/assembly/tutorials/vgp_genome_assembly/tutorial.html	Genomics, Sequence assembly, Biodiversity	Scaffolding, Sequence alignment, Phasing, Primer removal, Sequence trimming, k-mer counting, De-novo assembly, Sequence assembly validation, Mapping, Data handling, Genome assembly, Read pre-processing, Visualisation, Pairwise sequence alignment, Read binning	2021-06-04	2025-06-04	57	True	False	True	True	busco, genomescope, pretext_map, bedtools_bamtobed, purge_dups, Convert characters1, collapse_dataset, meryl, yahs, quast, minimap2, hifiasm, gfa_to_fa, collection_column_join, cutadapt, cat1, tp_grep_tool, bwa_mem2, gfastats, bellerophon, tp_cut_tool, Add_a_column1, sort1, salsa, tp_find_and_replace, pretext_snapshot, bionano_scaffold, merqury		UseGalaxy.cz	0		15580	23604	1.9833333333333334	0
Assembly	Genome assembly using PacBio data	https://training.galaxyproject.org//topics/assembly/tutorials/hifi-assembly/tutorial.html	Genomics, Sequence assembly, Biodiversity	Mapping assembly, Genome assembly, Cross-assembly, Visualisation, De-novo assembly, Sequence assembly validation	2021-11-29	2025-06-04	2	True	False	False	True	busco, quast, flye, hifiasm, gfa_to_fa, fasta-stats	UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main), UseGalaxy.org.au	GalaxyTrakr, UseGalaxy.cz	0		715	845	1.4833333333333334	0
Assembly	Using the VGP workflows to assemble a vertebrate genome with HiFi and Hi-C data	https://training.galaxyproject.org//topics/assembly/tutorials/vgp_workflow_training/tutorial.html	Sequence assembly, Chromosome conformation capture	Visualisation, Sequence assembly validation	2022-04-06	2025-09-09	26	True	False	True	False	quast	Galaxy@AuBi, GalaxyTrakr, MISSISSIPPI, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main), UseGalaxy.org.au		0		3436	4768	2.7	0
Assembly	Making sense of a newly assembled genome	https://training.galaxyproject.org//topics/assembly/tutorials/ecoli_comparison/tutorial.html	Sequence assembly, Genomics, Microbiology	Sequence alignment, Mapping, Genome visualisation, Read mapping, Sequence visualisation	2018-06-14	2024-06-24	29	True	False	False	True	Filter1, fasta_compute_length, tp_replace_in_line, bedtools_intersectbed, collapse_dataset, circos_interval_to_tiles, tp_sed_tool, addValue, fasta_filter_by_length, lastz_wrapper_2, Grep1, circos, cat1, Cut1, tp_grep_tool, tp_replace_in_column, jbrowse, random_lines1, upload1, tp_sort_header_tool, mergeCols1, bedtools_sortbed, datamash_ops, join1, tp_cat, bedtools_complementbed, circos_aln_to_links			0		6719	12969	2.933333333333333	0
Assembly	Genome assembly and assembly QC - Introduction short version	https://training.galaxyproject.org//topics/assembly/tutorials/assembly_and_qc_short/slides.html			2025-04-22	2025-04-23	2	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		402548	847079	1.7666666666666666	0
Assembly	Deeper look into Genome Assembly algorithms	https://training.galaxyproject.org//topics/assembly/tutorials/algorithms-introduction/slides.html			2021-01-12	2021-01-12	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		2842618	7487523	2.433333333333333	0
Assembly	An introduction to get started in genome assembly and annotation	https://training.galaxyproject.org//topics/assembly/tutorials/get-started-genome-assembly/slides.html			2021-11-30	2023-10-23	7	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		2381854	5931005	2.3833333333333333	0
Climate	Sentinel 5P data visualisation	https://training.galaxyproject.org//topics/climate/tutorials/sentinel5_data/tutorial.html			2024-01-26	2025-05-10	2	True	False	False	True	interactive_tool_copernicus_notebook, interactive_tool_panoply, interactive_tool_copernicus			0		289	335	0.5333333333333333	0
Climate	Pangeo Notebook in Galaxy - Introduction to Xarray	https://training.galaxyproject.org//topics/climate/tutorials/pangeo-notebook/tutorial.html			2022-02-18	2025-05-10	11	True	True	True	True	interactive_tool_pangeo_notebook	UseGalaxy.eu		0		2256758	5531624	4.366666666666666	0
Climate	Analyse Argo data	https://training.galaxyproject.org//topics/climate/tutorials/argo_pangeo/tutorial.html			2024-03-24	2025-05-10	2	True	False	False	True	argo_getdata, xarray_metadata_info, timeseries_extraction, xarray_coords_info, interactive_tool_odv	UseGalaxy.eu		0		296	357	1.2	0
Climate	Pangeo ecosystem 101 for everyone - Introduction to Xarray Galaxy Tools	https://training.galaxyproject.org//topics/climate/tutorials/pangeo/tutorial.html		Visualisation	2022-02-18	2025-05-10	6	True	True	True	True	xarray_select, xarray_netcdf2netcdf, climate_stripes, xarray_metadata_info, regexColumn1, graphicsmagick_image_montage, xarray_coords_info, ggplot2_point, __EXTRACT_DATASET__, xarray_mapplot, __MERGE_COLLECTION__	UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz	0		2256543	5531126	5.25	0
Climate	Ocean's variables study	https://training.galaxyproject.org//topics/climate/tutorials/ocean-variables/tutorial.html			2023-11-29	2025-05-10	5	True	False	False	True	interactive_tool_divand, interactive_tool_odv, divand_full_analysis	UseGalaxy.eu		0		215	261	1.9	0
Climate	Nitrate DMQC for autonomous platforms such as Argo floats	https://training.galaxyproject.org//topics/climate/tutorials/ocean_qcv_analysis/tutorial.html			2025-08-08	2025-09-16	3	True	False	False	True	tool_biogeochemical_calibration, tool_odv, harmonize_insitu_to_netcdf, tool_odv_history, interactive_tool_odv	UseGalaxy.eu		0		34	45	2.3833333333333333	0
Climate	Functionally Assembled Terrestrial Ecosystem Simulator (FATES)	https://training.galaxyproject.org//topics/climate/tutorials/fates/tutorial.html		Visualisation	2020-10-25	2025-05-10	18	True	True	True	True	tp_find_and_replace, xarray_select, xarray_metadata_info, ggplot2_point, ctsm_fates, __EXTRACT_DATASET__, interactive_tool_panoply	UseGalaxy.eu, UseGalaxy.org (Main)		0		2864865	7558383	4.25	0
